x,y,species_7 logistic values
251.0,251.0,3.931796E-4
252.0,252.0,0.12968837
253.0,253.0,8.217756E-7
254.0,254.0,5.44011E-4
255.0,255.0,4.7080717E-5
256.0,256.0,0.71758246
257.0,257.0,1.8152647E-5
258.0,258.0,0.0062710154
259.0,259.0,0.002397074
260.0,260.0,0.5623184
261.0,261.0,1.4333715E-9
262.0,262.0,0.68344754
263.0,263.0,0.4609599
264.0,264.0,0.045176473
265.0,265.0,0.058950827
266.0,266.0,0.478953
267.0,267.0,6.620605E-4
268.0,268.0,0.0032025839
269.0,269.0,0.25324634
270.0,270.0,0.026376063
271.0,271.0,0.02050388
272.0,272.0,3.0446285E-4
273.0,273.0,0.046393238
274.0,274.0,0.03530653
275.0,275.0,0.5173227
276.0,276.0,0.10068847
277.0,277.0,0.008679285
278.0,278.0,0.048356354
279.0,279.0,0.0019516272
280.0,280.0,7.3143326E-8
281.0,281.0,0.0075774617
282.0,282.0,0.016334632
283.0,283.0,0.007003933
284.0,284.0,0.025695262
285.0,285.0,0.46055663
286.0,286.0,0.0055262204
287.0,287.0,3.387425E-4
288.0,288.0,0.04277975
289.0,289.0,0.30400574
290.0,290.0,0.09723042
291.0,291.0,0.10924384
292.0,292.0,0.10870497
293.0,293.0,0.65886277
294.0,294.0,0.016773796
295.0,295.0,0.05033942
296.0,296.0,0.049320575
297.0,297.0,4.1148864E-4
298.0,298.0,0.3538519
299.0,299.0,5.402027E-4
300.0,300.0,0.067017905
301.0,301.0,0.0600333
302.0,302.0,2.9910757E-7
303.0,303.0,0.63793796
304.0,304.0,0.614453
305.0,305.0,0.09209044
306.0,306.0,0.1296895
307.0,307.0,0.14678292
308.0,308.0,0.016094752
309.0,309.0,0.67715204
310.0,310.0,0.010759919
311.0,311.0,0.6043755
312.0,312.0,6.2766136E-4
313.0,313.0,0.6097295
314.0,314.0,0.6365294
315.0,315.0,0.3356678
316.0,316.0,0.022318538
317.0,317.0,0.15796113
318.0,318.0,0.6057195
319.0,319.0,0.024606628
320.0,320.0,0.0089469105
321.0,321.0,0.5111708
322.0,322.0,4.084856E-4
323.0,323.0,1.3612771E-4
324.0,324.0,0.5874969
325.0,325.0,0.23585321
326.0,326.0,4.473635E-8
327.0,327.0,0.5971218
328.0,328.0,0.48312843
329.0,329.0,0.68625796
330.0,330.0,0.44169325
331.0,331.0,0.26054367
332.0,332.0,0.41552386
333.0,333.0,0.0016183727
334.0,334.0,0.33520463
335.0,335.0,0.3560692
336.0,336.0,0.028098213
337.0,337.0,0.66450375
338.0,338.0,0.16470073
339.0,339.0,0.0011510673
340.0,340.0,0.17999913
341.0,341.0,1.2244319E-6
342.0,342.0,0.0015426975
343.0,343.0,0.15459068
344.0,344.0,0.36418664
345.0,345.0,0.118660845
346.0,346.0,0.6803842
347.0,347.0,0.42887488
348.0,348.0,0.0016523481
349.0,349.0,0.67580795
350.0,350.0,0.35151726
351.0,351.0,0.25923997
352.0,352.0,0.022144832
353.0,353.0,0.279922
354.0,354.0,0.3444428
355.0,355.0,0.6329758
356.0,356.0,0.012568151
357.0,357.0,0.03364057
358.0,358.0,0.37793913
359.0,359.0,0.057682384
360.0,360.0,2.8999344E-5
361.0,361.0,0.1133926
362.0,362.0,0.56880146
363.0,363.0,0.68896836
364.0,364.0,0.15076353
365.0,365.0,0.40669665
366.0,366.0,0.0065329685
367.0,367.0,0.041248582
368.0,368.0,3.3804536E-4
369.0,369.0,0.6840363
370.0,370.0,3.1226172E-4
371.0,371.0,9.979616E-4
372.0,372.0,0.57589495
373.0,373.0,0.028554682
374.0,374.0,0.48647273
375.0,375.0,0.69975114
376.0,376.0,0.7040028
377.0,377.0,0.6857923
378.0,378.0,0.23079072
379.0,379.0,0.012900799
380.0,380.0,0.040252157
381.0,381.0,0.64367276
382.0,382.0,0.3521083
383.0,383.0,0.0021944605
384.0,384.0,0.044255827
385.0,385.0,0.08089263
386.0,386.0,0.13102487
387.0,387.0,0.016249325
388.0,388.0,0.08855856
389.0,389.0,0.008909999
390.0,390.0,0.008496559
391.0,391.0,0.12664615
392.0,392.0,0.0040998263
393.0,393.0,0.028967265
394.0,394.0,0.001095677
395.0,395.0,0.45867598
396.0,396.0,0.38225314
397.0,397.0,0.0026217778
398.0,398.0,0.0026731994
399.0,399.0,0.0035918609
400.0,400.0,5.4931623E-4
401.0,401.0,0.009735566
402.0,402.0,0.045529094
403.0,403.0,0.6051438
404.0,404.0,0.0465284
405.0,405.0,0.010014599
406.0,406.0,0.3493099
407.0,407.0,0.6287582
408.0,408.0,1.1618253E-6
409.0,409.0,0.6528867
410.0,410.0,0.0059684776
411.0,411.0,0.4538597
412.0,412.0,0.0031671058
413.0,413.0,1.9374271E-7
414.0,414.0,0.03742522
415.0,415.0,0.3556695
416.0,416.0,0.20406257
417.0,417.0,0.21259974
418.0,418.0,0.017021807
419.0,419.0,1.0767977E-8
420.0,420.0,0.10687476
421.0,421.0,0.49948922
422.0,422.0,0.18060218
423.0,423.0,4.3203557E-4
424.0,424.0,0.21280648
425.0,425.0,0.034669533
426.0,426.0,0.35851967
427.0,427.0,0.09603922
428.0,428.0,0.405923
429.0,429.0,0.44916454
430.0,430.0,0.39238074
431.0,431.0,0.002013921
432.0,432.0,0.10657773
433.0,433.0,0.57539535
434.0,434.0,0.02146857
435.0,435.0,0.011985218
436.0,436.0,0.026894763
437.0,437.0,0.22310865
438.0,438.0,0.050555047
439.0,439.0,0.5538835
440.0,440.0,4.913413E-4
441.0,441.0,0.03018509
442.0,442.0,0.43281105
443.0,443.0,0.3880376
444.0,444.0,0.033547934
445.0,445.0,0.021682706
446.0,446.0,0.122561365
447.0,447.0,0.6071649
448.0,448.0,5.4042812E-5
449.0,449.0,0.28643787
450.0,450.0,0.26145548
451.0,451.0,0.16994053
452.0,452.0,0.5486254
453.0,453.0,0.47931778
454.0,454.0,0.5243648
455.0,455.0,1.4298221E-5
456.0,456.0,0.52023107
457.0,457.0,0.25374585
458.0,458.0,0.35868835
459.0,459.0,0.0034602329
460.0,460.0,0.002705308
461.0,461.0,0.24457905
462.0,462.0,6.7113924E-6
463.0,463.0,1.8375687E-4
464.0,464.0,0.68472147
465.0,465.0,0.6042774
466.0,466.0,0.024537683
467.0,467.0,0.010795267
468.0,468.0,0.5707305
469.0,469.0,0.21469848
470.0,470.0,0.55049264
471.0,471.0,0.0012563728
472.0,472.0,0.014190595
473.0,473.0,0.18334301
474.0,474.0,0.6655135
475.0,475.0,0.47475347
476.0,476.0,0.10459039
477.0,477.0,0.36836442
478.0,478.0,0.015273643
479.0,479.0,0.0016042639
480.0,480.0,0.03587839
481.0,481.0,0.09272559
482.0,482.0,0.02222643
483.0,483.0,0.39940652
484.0,484.0,0.2996974
485.0,485.0,0.065761164
486.0,486.0,0.5995635
487.0,487.0,0.004045954
488.0,488.0,0.6120649
489.0,489.0,0.028503781
490.0,490.0,0.28477788
491.0,491.0,0.5209516
492.0,492.0,0.27984804
493.0,493.0,0.23845083
494.0,494.0,0.3606181
495.0,495.0,0.031517386
496.0,496.0,0.051318977
497.0,497.0,0.13611208
498.0,498.0,8.66202E-4
499.0,499.0,0.05887084
500.0,500.0,0.6531695
501.0,501.0,0.0011863791
502.0,502.0,0.3407971
503.0,503.0,0.0022528556
504.0,504.0,0.032289043
505.0,505.0,0.3343635
506.0,506.0,6.3714554E-4
507.0,507.0,5.784382E-6
508.0,508.0,0.48838294
509.0,509.0,0.35809758
510.0,510.0,0.46493307
511.0,511.0,0.4281531
512.0,512.0,0.2158799
513.0,513.0,0.016802061
514.0,514.0,9.558911E-4
515.0,515.0,0.24251819
516.0,516.0,0.5178733
517.0,517.0,0.062913746
518.0,518.0,0.21786927
519.0,519.0,0.064874336
520.0,520.0,0.05241523
521.0,521.0,1.7357321E-6
522.0,522.0,0.15120253
523.0,523.0,0.40369794
524.0,524.0,0.5673274
525.0,525.0,0.0011725125
526.0,526.0,0.014854829
527.0,527.0,0.10779944
528.0,528.0,0.014989095
529.0,529.0,0.4703744
530.0,530.0,2.5440535E-5
531.0,531.0,0.08178135
532.0,532.0,0.28368068
533.0,533.0,0.2009305
534.0,534.0,0.43891
535.0,535.0,0.25724384
536.0,536.0,0.009328378
537.0,537.0,1.356695E-7
538.0,538.0,1.3018312E-4
539.0,539.0,0.00587911
540.0,540.0,0.49840036
541.0,541.0,0.3056987
542.0,542.0,0.5568873
543.0,543.0,0.6986417
544.0,544.0,0.109739326
545.0,545.0,0.012396345
546.0,546.0,0.35591868
547.0,547.0,0.0020497048
548.0,548.0,0.7339815
549.0,549.0,0.7024079
550.0,550.0,0.1792791
551.0,551.0,0.20608714
552.0,552.0,0.0076607326
553.0,553.0,0.1566866
554.0,554.0,0.011572188
555.0,555.0,0.0086457
556.0,556.0,0.0040800273
557.0,557.0,0.02288054
558.0,558.0,0.50243795
559.0,559.0,0.023400595
560.0,560.0,0.0036210634
561.0,561.0,0.17610675
562.0,562.0,0.4683614
563.0,563.0,0.0047716885
564.0,564.0,7.792092E-4
565.0,565.0,6.4992363E-4
566.0,566.0,0.52655005
567.0,567.0,0.22409227
568.0,568.0,0.0022075754
569.0,569.0,0.12540358
570.0,570.0,0.35239175
571.0,571.0,4.4877506E-5
572.0,572.0,0.08804786
573.0,573.0,0.17549326
574.0,574.0,0.03567969
575.0,575.0,0.01770066
576.0,576.0,0.13950805
577.0,577.0,0.0023306294
578.0,578.0,0.26351467
579.0,579.0,0.02189277
580.0,580.0,1.3991702E-13
581.0,581.0,0.6894179
582.0,582.0,0.0032097292
583.0,583.0,0.5785021
584.0,584.0,0.31640837
585.0,585.0,0.013061438
586.0,586.0,0.0018264655
587.0,587.0,0.031683166
588.0,588.0,0.43145987
589.0,589.0,0.07571846
590.0,590.0,0.68387127
591.0,591.0,0.002642527
592.0,592.0,1.7185853E-4
593.0,593.0,0.1920342
594.0,594.0,1.9990184E-4
595.0,595.0,2.9533652E-8
596.0,596.0,0.3344459
597.0,597.0,0.24081145
598.0,598.0,0.040723257
599.0,599.0,0.42132673
600.0,600.0,0.2851936
601.0,601.0,0.21140699
602.0,602.0,0.17018302
603.0,603.0,0.04207899
604.0,604.0,1.2542708E-4
605.0,605.0,0.11606623
606.0,606.0,4.3654654E-4
607.0,607.0,0.27671248
608.0,608.0,0.0023247318
609.0,609.0,0.04363726
610.0,610.0,0.04678377
611.0,611.0,0.07137329
612.0,612.0,1.9686627E-4
613.0,613.0,0.034646392
614.0,614.0,0.0022350315
615.0,615.0,0.0010276011
616.0,616.0,0.0035251174
617.0,617.0,1.12472364E-4
618.0,618.0,0.021426423
619.0,619.0,0.06056447
620.0,620.0,3.230186E-5
621.0,621.0,0.29838982
622.0,622.0,0.6996556
623.0,623.0,0.0014480304
624.0,624.0,0.148135
625.0,625.0,2.3726525E-5
626.0,626.0,0.15029924
627.0,627.0,0.015439851
628.0,628.0,6.674485E-5
629.0,629.0,0.27819842
630.0,630.0,8.6166074E-5
631.0,631.0,0.535093
632.0,632.0,0.012984034
633.0,633.0,0.002983362
634.0,634.0,0.016675903
635.0,635.0,0.31314507
636.0,636.0,0.5944628
637.0,637.0,0.0038601167
638.0,638.0,0.23146091
639.0,639.0,0.013295493
640.0,640.0,1.1487351E-4
641.0,641.0,0.0048328205
642.0,642.0,0.041732896
643.0,643.0,0.7296074
644.0,644.0,0.27666682
645.0,645.0,0.01650167
646.0,646.0,2.5432177E-5
647.0,647.0,0.5503585
648.0,648.0,0.58327687
649.0,649.0,0.0028225698
650.0,650.0,0.06610642
651.0,651.0,0.18747272
652.0,652.0,0.41984993
653.0,653.0,0.024984729
654.0,654.0,0.0012682052
655.0,655.0,0.2712421
656.0,656.0,0.5713061
657.0,657.0,0.01918602
658.0,658.0,0.16312395
659.0,659.0,0.007777957
660.0,660.0,0.14373383
661.0,661.0,7.3454353E-6
662.0,662.0,0.09689126
663.0,663.0,0.66004497
664.0,664.0,0.42723143
665.0,665.0,0.13578671
666.0,666.0,0.008703213
667.0,667.0,8.545596E-4
668.0,668.0,0.64897823
669.0,669.0,0.002390781
670.0,670.0,0.11506266
671.0,671.0,0.09000669
672.0,672.0,0.14893602
673.0,673.0,1.48869685E-5
674.0,674.0,0.38926646
675.0,675.0,0.011282594
676.0,676.0,0.27185315
677.0,677.0,0.5571189
678.0,678.0,0.023210008
679.0,679.0,0.0718458
680.0,680.0,0.051463924
681.0,681.0,0.5345692
682.0,682.0,0.060683507
683.0,683.0,0.6191203
684.0,684.0,0.68922883
685.0,685.0,0.110776454
686.0,686.0,5.5397345E-7
687.0,687.0,6.005125E-4
688.0,688.0,0.051643584
689.0,689.0,1.8203726E-4
690.0,690.0,0.0026231522
691.0,691.0,0.44342348
692.0,692.0,0.3266781
693.0,693.0,1.0766797E-5
694.0,694.0,0.37638062
695.0,695.0,0.5149597
696.0,696.0,0.62114173
697.0,697.0,0.6541606
698.0,698.0,0.2742589
699.0,699.0,0.18296869
700.0,700.0,0.4039975
701.0,701.0,0.67450327
702.0,702.0,0.56880414
703.0,703.0,0.44362566
704.0,704.0,7.650939E-6
705.0,705.0,0.097630404
706.0,706.0,0.64986527
707.0,707.0,0.5928192
708.0,708.0,0.07301189
709.0,709.0,2.468635E-7
710.0,710.0,0.19607621
711.0,711.0,0.2676115
712.0,712.0,0.55445224
713.0,713.0,0.36150685
714.0,714.0,0.6462974
715.0,715.0,0.5170048
716.0,716.0,0.0037973935
717.0,717.0,0.06586492
718.0,718.0,0.57151985
719.0,719.0,0.1182764
720.0,720.0,0.0036415644
721.0,721.0,0.0059314147
722.0,722.0,0.09595861
723.0,723.0,0.26182112
724.0,724.0,0.13726874
725.0,725.0,0.093040176
726.0,726.0,0.6027612
727.0,727.0,0.6590774
728.0,728.0,2.613549E-5
729.0,729.0,0.39524114
730.0,730.0,0.07924709
731.0,731.0,0.371552
732.0,732.0,0.6433319
733.0,733.0,0.44141012
734.0,734.0,0.001999371
735.0,735.0,0.24108346
736.0,736.0,0.060813144
737.0,737.0,0.53766257
738.0,738.0,0.011873479
739.0,739.0,3.194815E-5
740.0,740.0,0.14645202
741.0,741.0,0.0038140414
742.0,742.0,0.0017184645
743.0,743.0,0.078039594
744.0,744.0,0.04061481
745.0,745.0,0.11479708
746.0,746.0,0.60996485
747.0,747.0,0.003308942
748.0,748.0,0.57067037
749.0,749.0,0.34984124
750.0,750.0,0.008834968
751.0,751.0,9.228622E-4
752.0,752.0,0.0053777844
753.0,753.0,0.7074648
754.0,754.0,0.6600605
755.0,755.0,0.0025981655
756.0,756.0,3.605593E-4
757.0,757.0,0.28559366
758.0,758.0,0.27274528
759.0,759.0,0.5529056
760.0,760.0,0.0022401186
761.0,761.0,0.37894073
762.0,762.0,0.02294684
763.0,763.0,0.20666581
764.0,764.0,0.5739897
765.0,765.0,0.5180187
766.0,766.0,0.0014105707
767.0,767.0,0.115045235
768.0,768.0,0.5299075
769.0,769.0,1.2293906E-5
770.0,770.0,0.15154134
771.0,771.0,1.486498E-10
772.0,772.0,0.6237132
773.0,773.0,0.024569815
774.0,774.0,0.021519683
775.0,775.0,0.019077381
776.0,776.0,0.6172079
777.0,777.0,0.15155391
778.0,778.0,0.41459796
779.0,779.0,0.43342987
780.0,780.0,0.008207238
781.0,781.0,0.62323564
782.0,782.0,0.0011817367
783.0,783.0,0.0181463
784.0,784.0,0.27898648
785.0,785.0,0.66135406
786.0,786.0,0.013482098
787.0,787.0,0.0020074288
788.0,788.0,0.6522096
789.0,789.0,0.026882492
790.0,790.0,0.64190423
791.0,791.0,2.2664663E-6
792.0,792.0,0.17731096
793.0,793.0,0.7048907
794.0,794.0,0.6356246
795.0,795.0,0.0029284223
796.0,796.0,0.03129444
797.0,797.0,0.067602575
798.0,798.0,0.002289055
799.0,799.0,0.51026803
800.0,800.0,0.04413249
801.0,801.0,4.6036754E-7
802.0,802.0,0.050715476
803.0,803.0,0.026366364
804.0,804.0,2.1951774E-4
805.0,805.0,0.5002825
806.0,806.0,0.008694429
807.0,807.0,0.32322654
808.0,808.0,0.5910692
809.0,809.0,0.30848685
810.0,810.0,0.3982644
811.0,811.0,0.48407978
812.0,812.0,0.5807368
813.0,813.0,0.011324821
814.0,814.0,0.008494547
815.0,815.0,1.381279E-4
816.0,816.0,4.4795434E-4
817.0,817.0,0.40511274
818.0,818.0,1.1040973E-4
819.0,819.0,0.025346156
820.0,820.0,0.0057577686
821.0,821.0,0.25358096
822.0,822.0,0.3602421
823.0,823.0,0.0034885705
824.0,824.0,0.035935443
825.0,825.0,0.0057638027
826.0,826.0,0.056267243
827.0,827.0,0.25756985
828.0,828.0,0.6870153
829.0,829.0,1.4881057E-5
830.0,830.0,0.46937153
831.0,831.0,0.055775717
832.0,832.0,0.013608197
833.0,833.0,0.0032887913
834.0,834.0,0.025483506
835.0,835.0,0.0046954346
836.0,836.0,0.66320145
837.0,837.0,0.0065686903
838.0,838.0,6.441669E-4
839.0,839.0,1.14617316E-4
840.0,840.0,0.030518964
841.0,841.0,0.25793087
842.0,842.0,0.062289268
843.0,843.0,0.047388215
844.0,844.0,0.65774095
845.0,845.0,0.1143084
846.0,846.0,0.3949596
847.0,847.0,0.009956929
848.0,848.0,0.22331443
849.0,849.0,4.6040906E-4
850.0,850.0,0.18141542
851.0,851.0,0.06526908
852.0,852.0,2.608848E-4
853.0,853.0,4.5630195E-6
854.0,854.0,0.09623936
855.0,855.0,0.13871396
856.0,856.0,8.4644555E-5
857.0,857.0,0.010698455
858.0,858.0,0.5822285
859.0,859.0,0.35982203
860.0,860.0,0.726442
861.0,861.0,0.2704728
862.0,862.0,7.429722E-6
863.0,863.0,9.775675E-7
864.0,864.0,0.039340477
865.0,865.0,1.2537137E-5
866.0,866.0,0.09636486
867.0,867.0,0.30415615
868.0,868.0,4.1868677E-9
869.0,869.0,0.096188016
870.0,870.0,0.1407372
871.0,871.0,0.038626447
872.0,872.0,0.0077899774
873.0,873.0,3.360393E-4
874.0,874.0,0.1634217
875.0,875.0,0.52578557
876.0,876.0,0.014332391
877.0,877.0,0.024303712
878.0,878.0,0.011647515
879.0,879.0,0.05349127
880.0,880.0,0.23504645
881.0,881.0,0.36625126
882.0,882.0,4.4320073E-4
883.0,883.0,0.4058012
884.0,884.0,1.8980813E-7
885.0,885.0,0.0043309093
886.0,886.0,0.7236496
887.0,887.0,0.34387642
888.0,888.0,0.0012082737
889.0,889.0,0.011654269
890.0,890.0,0.1948879
891.0,891.0,0.011432884
892.0,892.0,0.23661119
893.0,893.0,0.22027807
894.0,894.0,8.677307E-7
895.0,895.0,5.2074127E-5
896.0,896.0,0.056157388
897.0,897.0,3.6891377E-6
898.0,898.0,6.625263E-4
899.0,899.0,6.003367E-8
900.0,900.0,0.49988925
901.0,901.0,0.19762601
902.0,902.0,0.25874925
903.0,903.0,3.0237832E-8
904.0,904.0,0.48462838
905.0,905.0,4.2332616E-4
906.0,906.0,0.06467781
907.0,907.0,0.57682776
908.0,908.0,0.6030564
909.0,909.0,0.0012934527
910.0,910.0,0.034245916
911.0,911.0,0.38211957
912.0,912.0,0.6855867
913.0,913.0,0.037313454
914.0,914.0,3.7183004E-4
915.0,915.0,0.0246166
916.0,916.0,0.62135607
917.0,917.0,0.083198965
918.0,918.0,0.25697783
919.0,919.0,0.0015711029
920.0,920.0,0.012313044
921.0,921.0,0.036202338
922.0,922.0,0.0015468394
923.0,923.0,0.63126224
924.0,924.0,2.4257602E-5
925.0,925.0,0.29117844
926.0,926.0,0.0057077813
927.0,927.0,0.017507304
928.0,928.0,0.0012508782
929.0,929.0,0.07219893
930.0,930.0,0.0022972673
931.0,931.0,0.251777
932.0,932.0,0.063647434
933.0,933.0,0.035284266
934.0,934.0,0.41577554
935.0,935.0,1.0061651E-5
936.0,936.0,0.1887306
937.0,937.0,0.0013000892
938.0,938.0,1.7003689E-4
939.0,939.0,0.021122893
940.0,940.0,5.5688934E-6
941.0,941.0,0.033075146
942.0,942.0,0.6853561
943.0,943.0,0.02677586
944.0,944.0,3.0391913E-9
945.0,945.0,0.001678912
946.0,946.0,1.3899147E-4
947.0,947.0,0.17417714
948.0,948.0,1.3445203E-4
949.0,949.0,6.9660135E-4
950.0,950.0,0.0667798
951.0,951.0,0.0072639054
952.0,952.0,0.10936409
953.0,953.0,4.0686757E-7
954.0,954.0,0.4147358
955.0,955.0,0.49378917
956.0,956.0,5.6492063E-6
957.0,957.0,0.43813682
958.0,958.0,0.0042793807
959.0,959.0,0.40848908
960.0,960.0,0.3925136
961.0,961.0,0.26070637
962.0,962.0,0.16333741
963.0,963.0,0.13389938
