x,y,species min
5367.0,5367.0,1.15889234E-4
5368.0,5368.0,0.036070764
5369.0,5369.0,0.0010734412
5370.0,5370.0,0.0014506361
5371.0,5371.0,0.05832129
5372.0,5372.0,0.016812917
5373.0,5373.0,0.0019341666
5374.0,5374.0,0.4393403
5375.0,5375.0,0.0025743875
5376.0,5376.0,0.0010112326
5377.0,5377.0,7.4349594E-4
5378.0,5378.0,0.0014688281
5379.0,5379.0,0.42969012
5380.0,5380.0,0.12697476
5381.0,5381.0,0.045050014
5382.0,5382.0,9.963203E-4
5383.0,5383.0,2.2987174E-9
5384.0,5384.0,0.0058338344
5385.0,5385.0,2.8804882E-4
5386.0,5386.0,0.005775604
5387.0,5387.0,0.039076068
5388.0,5388.0,0.05792776
5389.0,5389.0,0.5607293
5390.0,5390.0,0.0045620943
5391.0,5391.0,0.020668413
5392.0,5392.0,0.5975777
5393.0,5393.0,0.0043288595
5394.0,5394.0,0.44329083
5395.0,5395.0,0.56912535
5396.0,5396.0,0.19707602
5397.0,5397.0,0.34447613
5398.0,5398.0,0.15534534
5399.0,5399.0,0.15709126
5400.0,5400.0,0.021356177
5401.0,5401.0,0.01988376
5402.0,5402.0,0.0019455538
5403.0,5403.0,0.020196563
5404.0,5404.0,0.16958481
5405.0,5405.0,0.4443433
5406.0,5406.0,0.05775696
5407.0,5407.0,0.5992772
5408.0,5408.0,0.038658995
5409.0,5409.0,0.4699851
5410.0,5410.0,0.03305023
5411.0,5411.0,0.023177048
5412.0,5412.0,0.006382495
5413.0,5413.0,0.038641676
5414.0,5414.0,4.4295876E-4
5415.0,5415.0,0.24505658
5416.0,5416.0,0.009682415
5417.0,5417.0,0.005773783
5418.0,5418.0,3.807534E-4
5419.0,5419.0,7.3324068E-6
5420.0,5420.0,2.2133868E-4
5421.0,5421.0,0.07080814
5422.0,5422.0,0.0062140212
5423.0,5423.0,0.011005798
5424.0,5424.0,3.9007323E-4
5425.0,5425.0,0.50643754
5426.0,5426.0,0.4182294
5427.0,5427.0,0.39762804
5428.0,5428.0,0.07169254
5429.0,5429.0,0.29010218
5430.0,5430.0,4.100716E-4
5431.0,5431.0,0.2777434
5432.0,5432.0,0.5115933
5433.0,5433.0,0.34074304
5434.0,5434.0,5.68152E-4
5435.0,5435.0,0.0062084133
5436.0,5436.0,0.0017303084
5437.0,5437.0,0.1637398
5438.0,5438.0,0.010725892
5439.0,5439.0,0.507293
5440.0,5440.0,0.4856523
5441.0,5441.0,0.30522075
5442.0,5442.0,0.46535248
5443.0,5443.0,0.06856469
5444.0,5444.0,0.006985218
5445.0,5445.0,0.0024652178
5446.0,5446.0,0.017989423
5447.0,5447.0,0.012210713
5448.0,5448.0,0.5012441
5449.0,5449.0,0.16550156
5450.0,5450.0,0.37953478
5451.0,5451.0,1.9255052E-5
5452.0,5452.0,0.010617167
5453.0,5453.0,0.0068369177
5454.0,5454.0,0.19524598
5455.0,5455.0,0.030477896
5456.0,5456.0,0.0018594158
5457.0,5457.0,0.5454202
5458.0,5458.0,2.2141026E-6
5459.0,5459.0,3.341385E-4
5460.0,5460.0,0.007159187
5461.0,5461.0,5.406981E-4
5462.0,5462.0,8.450358E-5
5463.0,5463.0,0.2596914
5464.0,5464.0,0.2980462
5465.0,5465.0,0.016029375
5466.0,5466.0,0.28418773
5467.0,5467.0,0.5665007
5468.0,5468.0,1.1012643E-6
5469.0,5469.0,2.813885E-5
5470.0,5470.0,0.030735577
5471.0,5471.0,0.04583272
5472.0,5472.0,0.033236567
5473.0,5473.0,0.08636035
5474.0,5474.0,0.27958736
5475.0,5475.0,4.4930817E-4
5476.0,5476.0,0.0033528542
5477.0,5477.0,0.47020778
5478.0,5478.0,0.5160206
5479.0,5479.0,0.004618316
5480.0,5480.0,1.9742764E-10
5481.0,5481.0,0.031114563
5482.0,5482.0,0.008178378
5483.0,5483.0,0.4680016
5484.0,5484.0,1.4360671E-4
5485.0,5485.0,7.357826E-5
5486.0,5486.0,0.0065563717
5487.0,5487.0,0.059596978
5488.0,5488.0,0.086184755
5489.0,5489.0,0.04812023
5490.0,5490.0,0.022036156
5491.0,5491.0,0.05753733
5492.0,5492.0,9.690447E-4
5493.0,5493.0,0.0073418003
5494.0,5494.0,0.67578775
5495.0,5495.0,0.13200265
5496.0,5496.0,2.1326745E-10
5497.0,5497.0,0.028761255
5498.0,5498.0,0.0073208488
5499.0,5499.0,0.0022874628
5500.0,5500.0,0.5405706
5501.0,5501.0,0.009080306
5502.0,5502.0,4.4249184E-4
5503.0,5503.0,0.09504386
5504.0,5504.0,0.6237282
5505.0,5505.0,0.14923196
5506.0,5506.0,0.0019878
5507.0,5507.0,2.3156841E-4
5508.0,5508.0,0.44458067
5509.0,5509.0,0.0022989924
5510.0,5510.0,0.0762037
5511.0,5511.0,0.20354071
5512.0,5512.0,0.055907845
5513.0,5513.0,0.43273565
5514.0,5514.0,0.0183153
5515.0,5515.0,0.001669288
5516.0,5516.0,0.0110166725
5517.0,5517.0,0.47320455
5518.0,5518.0,5.2945037E-5
5519.0,5519.0,0.023024332
5520.0,5520.0,5.1877816E-4
5521.0,5521.0,0.14504212
5522.0,5522.0,0.003458894
5523.0,5523.0,0.06530702
5524.0,5524.0,0.0059263175
5525.0,5525.0,0.0025676417
5526.0,5526.0,0.010732956
5527.0,5527.0,6.584352E-5
5528.0,5528.0,0.005379446
5529.0,5529.0,1.8759196E-6
5530.0,5530.0,0.036619574
5531.0,5531.0,0.12117458
5532.0,5532.0,0.18638107
5533.0,5533.0,5.6853227E-4
5534.0,5534.0,0.0021350859
5535.0,5535.0,0.0030546812
5536.0,5536.0,0.18903467
5537.0,5537.0,0.0014084191
5538.0,5538.0,1.5243945E-6
5539.0,5539.0,1.635303E-4
5540.0,5540.0,0.12089165
5541.0,5541.0,0.6070609
5542.0,5542.0,2.1723626E-4
5543.0,5543.0,0.61691266
5544.0,5544.0,0.51300895
5545.0,5545.0,0.38253376
5546.0,5546.0,7.511777E-4
5547.0,5547.0,0.49985647
5548.0,5548.0,4.883475E-6
5549.0,5549.0,0.004757131
5550.0,5550.0,0.013966581
5551.0,5551.0,0.028492257
5552.0,5552.0,0.01800954
5553.0,5553.0,0.662987
5554.0,5554.0,0.044052713
5555.0,5555.0,0.036065407
5556.0,5556.0,4.4060124E-7
5557.0,5557.0,0.13483284
5558.0,5558.0,9.67566E-4
5559.0,5559.0,0.4756155
5560.0,5560.0,0.0154341385
5561.0,5561.0,0.0038629344
5562.0,5562.0,1.001623E-4
5563.0,5563.0,0.54480845
5564.0,5564.0,0.016792437
5565.0,5565.0,0.20965594
5566.0,5566.0,0.16969734
5567.0,5567.0,0.5764207
5568.0,5568.0,0.48365313
5569.0,5569.0,0.0012929208
5570.0,5570.0,0.0033717523
5571.0,5571.0,0.43833083
5572.0,5572.0,0.034178216
5573.0,5573.0,2.6829442E-4
5574.0,5574.0,0.43556324
5575.0,5575.0,2.0112839E-5
5576.0,5576.0,0.41332594
5577.0,5577.0,0.31640348
5578.0,5578.0,4.3686743E-10
5579.0,5579.0,0.0019043428
5580.0,5580.0,0.13188632
5581.0,5581.0,0.67149585
5582.0,5582.0,0.024107547
5583.0,5583.0,0.43390188
5584.0,5584.0,0.3719083
5585.0,5585.0,0.007000885
5586.0,5586.0,0.06743904
5587.0,5587.0,1.6667866E-4
5588.0,5588.0,0.022270413
5589.0,5589.0,2.138716E-4
5590.0,5590.0,0.5076688
5591.0,5591.0,0.6524491
5592.0,5592.0,0.3894868
5593.0,5593.0,0.19298758
5594.0,5594.0,0.42127338
5595.0,5595.0,0.47107768
5596.0,5596.0,0.12221284
5597.0,5597.0,0.10060348
5598.0,5598.0,8.150093E-4
5599.0,5599.0,0.0201649
5600.0,5600.0,0.01435687
5601.0,5601.0,0.0115585495
5602.0,5602.0,0.17120934
5603.0,5603.0,0.14551173
5604.0,5604.0,0.001036071
5605.0,5605.0,0.072992824
5606.0,5606.0,0.08389785
5607.0,5607.0,0.042125694
5608.0,5608.0,0.6353992
5609.0,5609.0,0.005053645
5610.0,5610.0,0.27622667
5611.0,5611.0,0.15089531
5612.0,5612.0,0.0065845405
5613.0,5613.0,0.479437
5614.0,5614.0,0.005126634
5615.0,5615.0,0.41962513
5616.0,5616.0,0.4458951
5617.0,5617.0,3.7862948E-4
5618.0,5618.0,0.041368496
5619.0,5619.0,0.31784752
5620.0,5620.0,5.591639E-6
5621.0,5621.0,0.57061225
5622.0,5622.0,0.010727006
5623.0,5623.0,0.5990871
5624.0,5624.0,0.5887471
5625.0,5625.0,0.061562687
5626.0,5626.0,0.053511523
5627.0,5627.0,0.07834993
5628.0,5628.0,8.249737E-6
5629.0,5629.0,0.31496596
5630.0,5630.0,0.519328
5631.0,5631.0,0.0041451645
5632.0,5632.0,0.610771
5633.0,5633.0,0.5186857
5634.0,5634.0,5.303179E-4
5635.0,5635.0,8.58534E-4
5636.0,5636.0,0.31655952
5637.0,5637.0,4.703118E-4
5638.0,5638.0,0.16124
5639.0,5639.0,0.25012252
5640.0,5640.0,0.20222758
5641.0,5641.0,1.1775015E-4
5642.0,5642.0,0.09447297
5643.0,5643.0,0.032316398
5644.0,5644.0,0.39398953
5645.0,5645.0,0.33134684
5646.0,5646.0,0.0013748948
5647.0,5647.0,1.8920802E-4
5648.0,5648.0,0.021958243
5649.0,5649.0,0.4774598
5650.0,5650.0,1.46510065E-5
5651.0,5651.0,7.6305845E-8
5652.0,5652.0,6.6001783E-4
5653.0,5653.0,0.24755132
5654.0,5654.0,0.42532933
5655.0,5655.0,0.5404628
5656.0,5656.0,8.044531E-5
5657.0,5657.0,0.48340854
5658.0,5658.0,0.009258448
5659.0,5659.0,0.026520506
5660.0,5660.0,0.24463782
5661.0,5661.0,0.34364876
5662.0,5662.0,0.41858137
5663.0,5663.0,0.5262134
5664.0,5664.0,0.04276786
5665.0,5665.0,0.05774572
5666.0,5666.0,0.17733923
5667.0,5667.0,0.18359819
5668.0,5668.0,0.0030758139
5669.0,5669.0,0.0021418186
5670.0,5670.0,0.4258766
5671.0,5671.0,1.9483248E-7
5672.0,5672.0,0.48396763
5673.0,5673.0,1.2465494E-4
5674.0,5674.0,0.009229454
5675.0,5675.0,0.034877416
5676.0,5676.0,0.057575095
5677.0,5677.0,0.6069077
5678.0,5678.0,0.11433363
5679.0,5679.0,0.2862575
5680.0,5680.0,0.006310982
5681.0,5681.0,0.48971647
5682.0,5682.0,0.0024625277
5683.0,5683.0,0.5968756
5684.0,5684.0,0.6166765
5685.0,5685.0,9.439305E-4
5686.0,5686.0,0.5185634
5687.0,5687.0,0.57312
5688.0,5688.0,0.26882836
5689.0,5689.0,0.0012037541
5690.0,5690.0,0.48829946
5691.0,5691.0,0.2630158
5692.0,5692.0,0.008805712
5693.0,5693.0,0.095942415
5694.0,5694.0,0.39581662
5695.0,5695.0,0.4110415
5696.0,5696.0,0.0032990444
5697.0,5697.0,1.8380657E-6
5698.0,5698.0,0.010435976
5699.0,5699.0,0.090675406
5700.0,5700.0,0.046463624
5701.0,5701.0,0.6316102
5702.0,5702.0,0.07880085
5703.0,5703.0,0.5212611
5704.0,5704.0,8.031303E-4
5705.0,5705.0,0.04180475
5706.0,5706.0,0.0012895205
5707.0,5707.0,0.37086093
5708.0,5708.0,2.9552638E-4
5709.0,5709.0,0.0067163752
5710.0,5710.0,0.19915736
5711.0,5711.0,0.002876283
5712.0,5712.0,0.33618227
5713.0,5713.0,0.022020455
5714.0,5714.0,0.017566249
5715.0,5715.0,0.33563155
5716.0,5716.0,2.7347458E-4
5717.0,5717.0,8.115199E-5
5718.0,5718.0,0.056991328
5719.0,5719.0,0.30102855
5720.0,5720.0,0.0014042273
5721.0,5721.0,2.4035724E-4
5722.0,5722.0,0.024328345
5723.0,5723.0,0.52588654
5724.0,5724.0,0.5667811
5725.0,5725.0,0.06470779
5726.0,5726.0,2.292741E-4
5727.0,5727.0,0.035388313
5728.0,5728.0,0.0044968273
5729.0,5729.0,0.23643756
5730.0,5730.0,0.038635034
5731.0,5731.0,9.274481E-8
5732.0,5732.0,2.353298E-6
5733.0,5733.0,0.050304063
5734.0,5734.0,0.44020736
5735.0,5735.0,0.5509533
5736.0,5736.0,0.023423875
5737.0,5737.0,0.17162143
5738.0,5738.0,2.5957104E-4
5739.0,5739.0,0.5355352
5740.0,5740.0,0.3083876
5741.0,5741.0,0.001992617
5742.0,5742.0,0.043078084
5743.0,5743.0,1.2634906E-4
5744.0,5744.0,0.23634706
5745.0,5745.0,0.037530072
5746.0,5746.0,0.04722474
5747.0,5747.0,0.16436459
5748.0,5748.0,0.22309926
5749.0,5749.0,0.0014956236
5750.0,5750.0,0.0021018807
5751.0,5751.0,0.4941881
5752.0,5752.0,0.44525713
5753.0,5753.0,7.866848E-6
5754.0,5754.0,0.16464306
5755.0,5755.0,0.039850127
5756.0,5756.0,0.11290277
5757.0,5757.0,5.068938E-4
5758.0,5758.0,0.018829647
5759.0,5759.0,0.16655193
5760.0,5760.0,0.008625754
5761.0,5761.0,0.53260124
5762.0,5762.0,0.20590852
5763.0,5763.0,0.6202957
5764.0,5764.0,4.955032E-6
5765.0,5765.0,0.019499874
5766.0,5766.0,0.2623795
5767.0,5767.0,0.12346996
5768.0,5768.0,0.5375034
5769.0,5769.0,0.020769402
5770.0,5770.0,0.02368938
5771.0,5771.0,0.022746729
5772.0,5772.0,0.050755687
5773.0,5773.0,0.40959996
5774.0,5774.0,0.06415815
5775.0,5775.0,0.04765884
5776.0,5776.0,0.23029281
5777.0,5777.0,0.0015039801
5778.0,5778.0,0.05217234
5779.0,5779.0,0.39551756
5780.0,5780.0,0.6260703
5781.0,5781.0,0.09207355
5782.0,5782.0,0.003118141
5783.0,5783.0,0.23307821
5784.0,5784.0,0.00830087
5785.0,5785.0,5.5928936E-4
5786.0,5786.0,3.938494E-5
5787.0,5787.0,0.4385978
5788.0,5788.0,0.1174498
5789.0,5789.0,0.3357582
5790.0,5790.0,0.0011125788
5791.0,5791.0,0.40714744
5792.0,5792.0,0.0915343
5793.0,5793.0,0.45663425
5794.0,5794.0,0.007325408
5795.0,5795.0,0.2287863
5796.0,5796.0,0.11974178
5797.0,5797.0,2.0856291E-4
5798.0,5798.0,0.14985004
5799.0,5799.0,0.00202261
5800.0,5800.0,0.1612575
5801.0,5801.0,5.45847E-5
5802.0,5802.0,0.57192296
5803.0,5803.0,0.51764214
5804.0,5804.0,0.06038534
5805.0,5805.0,0.0035074379
5806.0,5806.0,0.006044673
5807.0,5807.0,0.4028996
5808.0,5808.0,0.014222729
5809.0,5809.0,0.09981844
5810.0,5810.0,0.5949458
5811.0,5811.0,0.045128386
5812.0,5812.0,0.26289114
5813.0,5813.0,0.12537101
5814.0,5814.0,1.8782E-5
5815.0,5815.0,0.09968238
5816.0,5816.0,0.62651604
5817.0,5817.0,0.09353446
5818.0,5818.0,0.548292
5819.0,5819.0,0.0027433438
5820.0,5820.0,8.892394E-4
5821.0,5821.0,0.41798183
5822.0,5822.0,0.010533194
5823.0,5823.0,0.23381841
5824.0,5824.0,0.019198315
5825.0,5825.0,1.1338901E-4
5826.0,5826.0,0.46378362
5827.0,5827.0,0.009272108
5828.0,5828.0,3.2707406E-4
5829.0,5829.0,6.212851E-4
5830.0,5830.0,0.4621266
5831.0,5831.0,1.4180414E-4
5832.0,5832.0,0.60916996
5833.0,5833.0,0.2515377
5834.0,5834.0,0.0038655796
5835.0,5835.0,0.01848997
5836.0,5836.0,0.57042986
5837.0,5837.0,0.29038858
5838.0,5838.0,7.661021E-4
5839.0,5839.0,0.081946105
5840.0,5840.0,0.0022586728
5841.0,5841.0,0.08561834
5842.0,5842.0,0.58145094
5843.0,5843.0,0.002721621
5844.0,5844.0,3.1355652E-5
5845.0,5845.0,0.0022105898
5846.0,5846.0,0.47859967
5847.0,5847.0,0.05994127
5848.0,5848.0,0.011616632
5849.0,5849.0,0.3268889
5850.0,5850.0,0.013062323
5851.0,5851.0,0.08659938
5852.0,5852.0,0.63351417
5853.0,5853.0,0.01331899
5854.0,5854.0,0.02230177
5855.0,5855.0,0.02633797
5856.0,5856.0,0.32149765
5857.0,5857.0,0.44417295
5858.0,5858.0,3.7019287E-5
5859.0,5859.0,2.4441775E-4
5860.0,5860.0,0.0025567047
5861.0,5861.0,0.039637357
5862.0,5862.0,0.0097622
5863.0,5863.0,0.38213485
5864.0,5864.0,8.841917E-4
5865.0,5865.0,8.8564097E-4
5866.0,5866.0,0.030265912
5867.0,5867.0,0.37991652
5868.0,5868.0,9.018535E-4
5869.0,5869.0,0.3765348
5870.0,5870.0,0.60445094
5871.0,5871.0,0.058523722
5872.0,5872.0,0.12388608
5873.0,5873.0,1.9497999E-4
5874.0,5874.0,0.027777813
5875.0,5875.0,0.021313008
5876.0,5876.0,0.47948873
5877.0,5877.0,0.5387921
5878.0,5878.0,0.1915676
5879.0,5879.0,8.635167E-4
5880.0,5880.0,0.02531108
5881.0,5881.0,4.850753E-4
5882.0,5882.0,1.2970065E-9
5883.0,5883.0,0.22453566
5884.0,5884.0,0.5329129
5885.0,5885.0,0.12634322
5886.0,5886.0,0.015199064
5887.0,5887.0,0.289844
5888.0,5888.0,9.566939E-6
5889.0,5889.0,0.32974023
5890.0,5890.0,1.0431904E-4
5891.0,5891.0,0.089844055
5892.0,5892.0,0.06894682
5893.0,5893.0,1.1889632E-5
5894.0,5894.0,0.016406154
5895.0,5895.0,0.010840221
5896.0,5896.0,0.34071547
5897.0,5897.0,0.14233102
5898.0,5898.0,0.12468955
5899.0,5899.0,0.48702717
5900.0,5900.0,0.51803267
5901.0,5901.0,0.44409707
5902.0,5902.0,0.07543736
5903.0,5903.0,0.63977975
5904.0,5904.0,0.14052299
5905.0,5905.0,0.0032083543
5906.0,5906.0,0.0030469631
5907.0,5907.0,0.08927284
5908.0,5908.0,0.034301665
5909.0,5909.0,6.624983E-7
5910.0,5910.0,3.8407397E-4
5911.0,5911.0,0.3122348
5912.0,5912.0,0.0011091492
5913.0,5913.0,0.012421671
5914.0,5914.0,4.619009E-7
5915.0,5915.0,0.0039007748
5916.0,5916.0,0.007373364
5917.0,5917.0,0.08419534
5918.0,5918.0,0.1478611
5919.0,5919.0,0.30738616
5920.0,5920.0,0.005807204
5921.0,5921.0,0.032004558
5922.0,5922.0,7.8874685E-12
5923.0,5923.0,0.05159721
5924.0,5924.0,0.65073746
5925.0,5925.0,0.017711546
5926.0,5926.0,4.3624678E-7
5927.0,5927.0,0.23851448
5928.0,5928.0,0.33447972
5929.0,5929.0,0.019911738
5930.0,5930.0,4.5789872E-7
5931.0,5931.0,0.3148487
5932.0,5932.0,0.16771525
5933.0,5933.0,6.689395E-5
5934.0,5934.0,1.3759316E-8
5935.0,5935.0,0.044835523
5936.0,5936.0,0.18629739
5937.0,5937.0,0.41664216
5938.0,5938.0,0.012146409
5939.0,5939.0,0.5240231
5940.0,5940.0,0.030282523
5941.0,5941.0,6.2720887E-6
5942.0,5942.0,2.2618153E-5
5943.0,5943.0,5.7162915E-4
5944.0,5944.0,2.6597214E-4
5945.0,5945.0,8.370654E-6
5946.0,5946.0,0.22832818
5947.0,5947.0,0.44671595
5948.0,5948.0,0.41107738
5949.0,5949.0,0.0025271177
5950.0,5950.0,0.25731617
5951.0,5951.0,7.315787E-4
5952.0,5952.0,0.0119613735
5953.0,5953.0,0.02841539
5954.0,5954.0,0.12299943
5955.0,5955.0,0.5329626
5956.0,5956.0,0.04918757
5957.0,5957.0,0.099272005
5958.0,5958.0,0.006059746
5959.0,5959.0,1.33232385E-8
5960.0,5960.0,0.06604876
5961.0,5961.0,0.002514231
5962.0,5962.0,8.1124785E-4
5963.0,5963.0,5.909087E-4
5964.0,5964.0,3.5146473E-4
5965.0,5965.0,0.31202286
5966.0,5966.0,0.004701217
5967.0,5967.0,2.0785792E-5
5968.0,5968.0,8.7263365E-4
5969.0,5969.0,0.0014435815
5970.0,5970.0,2.8125906E-9
5971.0,5971.0,0.0012628144
5972.0,5972.0,0.19964151
5973.0,5973.0,0.0067114932
5974.0,5974.0,0.0069900635
5975.0,5975.0,0.05742122
5976.0,5976.0,0.16323964
5977.0,5977.0,0.0019875998
5978.0,5978.0,0.1664955
5979.0,5979.0,0.001019409
5980.0,5980.0,4.0320453E-4
5981.0,5981.0,2.095427E-4
5982.0,5982.0,0.4207306
5983.0,5983.0,0.14926074
5984.0,5984.0,6.42895E-4
5985.0,5985.0,7.919889E-4
5986.0,5986.0,0.43679675
5987.0,5987.0,0.4420851
5988.0,5988.0,0.082919836
5989.0,5989.0,5.099264E-4
5990.0,5990.0,0.0019182654
5991.0,5991.0,0.0021112273
5992.0,5992.0,0.023375787
5993.0,5993.0,6.829047E-4
5994.0,5994.0,0.006058933
5995.0,5995.0,0.066135176
5996.0,5996.0,0.008449284
5997.0,5997.0,0.017322022
5998.0,5998.0,0.0033042126
5999.0,5999.0,0.34294498
6000.0,6000.0,0.59182674
6001.0,6001.0,0.15381664
6002.0,6002.0,0.59777826
6003.0,6003.0,0.0013627777
6004.0,6004.0,0.04483063
6005.0,6005.0,0.50553894
6006.0,6006.0,9.213805E-4
6007.0,6007.0,0.001383268
6008.0,6008.0,1.5422377E-4
6009.0,6009.0,0.19075987
6010.0,6010.0,0.4415033
6011.0,6011.0,0.23616394
6012.0,6012.0,0.00728597
6013.0,6013.0,0.4500134
6014.0,6014.0,0.3008019
6015.0,6015.0,2.0667026E-4
6016.0,6016.0,0.31196213
6017.0,6017.0,0.022668347
6018.0,6018.0,8.76068E-4
6019.0,6019.0,0.3775314
6020.0,6020.0,0.01879464
6021.0,6021.0,0.002362103
6022.0,6022.0,0.0010448276
6023.0,6023.0,0.39978167
6024.0,6024.0,0.6722215
6025.0,6025.0,0.032972287
6026.0,6026.0,0.63297284
6027.0,6027.0,0.30415088
6028.0,6028.0,5.023608E-4
6029.0,6029.0,0.61846
6030.0,6030.0,0.0015497197
6031.0,6031.0,0.17706814
6032.0,6032.0,0.010984962
6033.0,6033.0,7.01648E-4
6034.0,6034.0,0.10521225
6035.0,6035.0,1.2327907E-4
6036.0,6036.0,0.0029758336
6037.0,6037.0,0.65842783
6038.0,6038.0,0.0074255383
6039.0,6039.0,0.0040180697
6040.0,6040.0,0.3381752
6041.0,6041.0,0.20024686
6042.0,6042.0,2.1990656E-4
6043.0,6043.0,0.0015873594
6044.0,6044.0,0.01586815
6045.0,6045.0,0.23722386
6046.0,6046.0,0.06836582
6047.0,6047.0,0.025978707
6048.0,6048.0,2.9120714E-5
6049.0,6049.0,0.23526724
6050.0,6050.0,0.62123185
6051.0,6051.0,0.37735656
6052.0,6052.0,0.30160666
6053.0,6053.0,0.00804361
6054.0,6054.0,0.079719216
6055.0,6055.0,0.40823045
6056.0,6056.0,6.079256E-9
6057.0,6057.0,0.38750884
6058.0,6058.0,0.4947787
6059.0,6059.0,0.10649809
6060.0,6060.0,0.28391346
6061.0,6061.0,0.0029424434
6062.0,6062.0,5.206462E-4
6063.0,6063.0,0.3557819
6064.0,6064.0,0.1043404
6065.0,6065.0,0.28479746
6066.0,6066.0,0.052691672
6067.0,6067.0,0.0014924379
6068.0,6068.0,1.181241E-4
6069.0,6069.0,0.12854081
6070.0,6070.0,0.01039858
6071.0,6071.0,0.011005555
6072.0,6072.0,0.035865538
6073.0,6073.0,0.5513287
6074.0,6074.0,0.30401066
6075.0,6075.0,6.840445E-9
6076.0,6076.0,0.6564754
6077.0,6077.0,0.50535476
6078.0,6078.0,0.67120063
6079.0,6079.0,0.49985695
6080.0,6080.0,0.057532307
6081.0,6081.0,0.4874153
6082.0,6082.0,0.5347636
6083.0,6083.0,0.4750974
6084.0,6084.0,5.685572E-4
6085.0,6085.0,0.107477106
6086.0,6086.0,0.038668305
6087.0,6087.0,0.016095819
6088.0,6088.0,0.0045467783
6089.0,6089.0,0.016660452
6090.0,6090.0,0.01637528
6091.0,6091.0,0.07924753
6092.0,6092.0,0.18370701
6093.0,6093.0,0.6546975
6094.0,6094.0,0.0019564487
6095.0,6095.0,0.4551222
6096.0,6096.0,0.3297696
6097.0,6097.0,0.10150121
6098.0,6098.0,0.009324029
6099.0,6099.0,0.070546485
6100.0,6100.0,0.0013248808
6101.0,6101.0,0.010069536
6102.0,6102.0,0.38995212
6103.0,6103.0,1.5285806E-4
6104.0,6104.0,0.22844106
6105.0,6105.0,0.0594936
6106.0,6106.0,0.08115939
6107.0,6107.0,9.0050255E-4
6108.0,6108.0,0.4947476
6109.0,6109.0,0.0060079503
6110.0,6110.0,0.008121721
6111.0,6111.0,8.97745E-4
6112.0,6112.0,0.35679007
6113.0,6113.0,9.3061646E-4
6114.0,6114.0,0.002724389
6115.0,6115.0,0.44134274
6116.0,6116.0,0.10923779
6117.0,6117.0,0.39013156
6118.0,6118.0,0.18699908
6119.0,6119.0,2.9565408E-4
6120.0,6120.0,0.007445195
6121.0,6121.0,0.024039296
6122.0,6122.0,0.31020743
6123.0,6123.0,5.7552195E-5
6124.0,6124.0,0.59280187
6125.0,6125.0,0.018949153
6126.0,6126.0,0.013314631
6127.0,6127.0,0.17106068
6128.0,6128.0,0.4005004
6129.0,6129.0,2.3046505E-5
6130.0,6130.0,0.64187616
6131.0,6131.0,0.26113445
6132.0,6132.0,0.20473363
6133.0,6133.0,0.012719839
6134.0,6134.0,0.30101898
6135.0,6135.0,3.5879563E-4
6136.0,6136.0,0.018493965
6137.0,6137.0,0.14369622
6138.0,6138.0,2.6150361E-5
6139.0,6139.0,0.06453043
6140.0,6140.0,0.11739254
6141.0,6141.0,0.15284075
6142.0,6142.0,0.072050564
6143.0,6143.0,0.022448221
6144.0,6144.0,0.6309572
6145.0,6145.0,0.0023369275
6146.0,6146.0,0.17858641
6147.0,6147.0,3.964163E-4
6148.0,6148.0,0.37194628
6149.0,6149.0,0.47118008
6150.0,6150.0,0.18044524
6151.0,6151.0,0.00679094
6152.0,6152.0,0.0016424685
6153.0,6153.0,0.5105016
6154.0,6154.0,0.08301583
6155.0,6155.0,0.38393977
6156.0,6156.0,0.639506
6157.0,6157.0,7.175349E-4
6158.0,6158.0,0.2096614
6159.0,6159.0,0.26469517
6160.0,6160.0,0.11092444
6161.0,6161.0,1.7605057E-4
6162.0,6162.0,0.2902669
6163.0,6163.0,0.5695745
6164.0,6164.0,0.044022087
6165.0,6165.0,0.024839345
6166.0,6166.0,0.0061410344
6167.0,6167.0,0.5073695
6168.0,6168.0,0.48713106
6169.0,6169.0,0.003057845
6170.0,6170.0,0.05331472
6171.0,6171.0,0.24376279
6172.0,6172.0,0.5607449
6173.0,6173.0,0.0016040291
6174.0,6174.0,0.10208971
6175.0,6175.0,0.06416694
6176.0,6176.0,0.015751755
6177.0,6177.0,0.0025799775
6178.0,6178.0,8.5830863E-4
6179.0,6179.0,0.006681093
6180.0,6180.0,0.011716267
6181.0,6181.0,0.021497538
6182.0,6182.0,0.17683561
6183.0,6183.0,0.023735352
6184.0,6184.0,0.15041082
6185.0,6185.0,0.042580813
6186.0,6186.0,0.0043010893
6187.0,6187.0,0.53535664
6188.0,6188.0,2.5366647E-8
6189.0,6189.0,0.017643541
6190.0,6190.0,5.130318E-4
6191.0,6191.0,0.028622795
6192.0,6192.0,0.12419306
6193.0,6193.0,0.0015443983
6194.0,6194.0,0.1287732
6195.0,6195.0,0.0010031123
6196.0,6196.0,0.15570536
6197.0,6197.0,0.11286695
6198.0,6198.0,0.553516
6199.0,6199.0,1.006047E-5
6200.0,6200.0,2.8929455E-4
6201.0,6201.0,0.28009486
6202.0,6202.0,0.01573719
6203.0,6203.0,0.47440374
6204.0,6204.0,5.035733E-4
6205.0,6205.0,0.095456235
6206.0,6206.0,0.518335
6207.0,6207.0,0.27906683
6208.0,6208.0,0.090362094
6209.0,6209.0,0.003157844
6210.0,6210.0,0.0032209456
